APP name,Cores,Warps,Threads,instrs,cycles,ipc,core_usage_rate,thread occupancy,alu_ratio,fpu_ratio,lsu_ratio,sfu_ratio,issue_stalls,stall_alu_ratio,stall_fpu_ratio,stall_lsu_ratio,stall_sfu_ratio,alu_instrs,fpu_instrs,sfu_instrs,lsu_instrs,loads,stores,split_instrs,avg_cycles,L2,Mapping,FLOP/BYTE
stencil,2,8,32,789952,517829,1.53,55%,56%,73%,20%,4%,2%,583036,4%,2%,92%,0%,580157,161448,19468,28953,170248,31529,6498,284259,1,TM,0.0148
stencil,2,16,2,1068566,585491,1.83,100%,100%,52%,15%,19%,14%,567024,7%,10%,82%,0%,555907,161448,147707,203578,169916,29518,49026,585491,1,TM,0.0148
stencil,2,16,4,1075738,477890,2.25,100%,98%,52%,15%,19%,14%,902822,5%,5%,88%,0%,560786,161448,148517,205061,168499,30028,49224,477216,1,TM,0.0150
stencil,2,16,8,912018,432371,2.11,100%,94%,62%,18%,12%,8%,882830,4%,3%,92%,0%,568788,161448,75603,106253,169747,31052,25120,432314,1,TM,0.0149
stencil,2,16,16,835971,445861,1.87,56%,64%,69%,19%,7%,5%,499120,4%,3%,91%,0%,580127,161448,38869,55601,170228,31537,12986,249017,1,TM,0.0148
stencil,2,16,32,816108,455310,1.79,57%,62%,74%,20%,4%,2%,470978,3%,1%,95%,0%,605410,161448,19884,29440,172016,33132,6673,259599,1,TM,0.0147
stencil,2,32,2,1075010,593572,1.81,100%,100%,52%,15%,19%,14%,1362814,1%,2%,95%,0%,560267,161448,148287,205082,170652,30062,49314,593572,1,TM,0.0148
stencil,2,32,4,1087751,478747,2.27,100%,98%,52%,15%,19%,14%,1227448,1%,1%,96%,0%,568922,161448,149418,208037,169747,31084,49704,478235,1,TM,0.0149
stencil,2,32,8,924554,444520,2.08,56%,75%,63%,17%,12%,8%,621352,2%,1%,96%,0%,580353,161448,76078,106749,170228,31553,25438,249871,1,TM,0.0148
stencil,2,32,16,863500,415858,2.08,58%,71%,70%,19%,7%,5%,482259,2%,1%,96%,0%,605834,161448,39640,56652,172120,33240,13341,241331,1,TM,0.0147
stencil,2,32,32,863359,441546,1.96,59%,68%,75%,19%,3%,2%,330577,2%,0%,96%,0%,651652,161448,20381,29952,174064,35180,6993,262438,1,TM,0.0145
stencil,4,2,2,1067286,830690,1.28,100%,98%,52%,15%,19%,14%,2021107,48%,29%,22%,0%,553958,161448,147279,204749,169509,31292,48824,829925,1,TM,0.0149
stencil,4,2,4,1068773,519790,2.06,100%,95%,52%,15%,19%,14%,1298342,35%,23%,40%,0%,554984,161448,147372,205117,167705,31420,48872,518606,1,TM,0.0150
stencil,4,2,8,892117,489157,1.82,99%,92%,62%,18%,11%,8%,1591605,13%,9%,77%,0%,557272,161448,71532,102013,168037,31676,23720,485304,1,TM,0.0150
stencil,4,2,16,807221,483063,1.67,100%,88%,70%,20%,6%,4%,1797766,6%,4%,89%,0%,561848,161448,33612,50461,168701,32188,11144,482225,1,TM,0.0150
stencil,4,2,32,771619,460972,1.67,99%,80%,74%,21%,3%,2%,2022625,3%,1%,95%,0%,570944,161448,14690,24685,170029,33212,4856,457364,1,TM,0.0148
stencil,4,4,2,1069314,612542,1.75,100%,98%,52%,15%,19%,14%,602539,45%,19%,35%,0%,555326,161448,147563,205125,169693,31428,48896,610577,1,TM,0.0149
stencil,4,4,4,1072450,415230,2.58,98%,95%,52%,15%,19%,14%,1463206,19%,15%,64%,0%,557478,161448,147811,205861,168017,31684,48992,408919,1,TM,0.0150
stencil,4,4,8,897614,439841,2.04,99%,92%,63%,18%,11%,8%,2074456,8%,6%,84%,0%,561694,161448,71863,102757,168661,32196,23840,436423,1,TM,0.0150
stencil,4,4,16,816725,459253,1.78,99%,88%,70%,20%,6%,4%,2434689,4%,2%,92%,0%,570328,161448,33892,51205,169949,33220,11264,455734,1,TM,0.0148
stencil,4,4,32,790148,481451,1.64,55%,50%,74%,20%,4%,2%,1204182,4%,2%,92%,0%,581840,161448,17918,29090,170408,33706,5980,265283,1,TM,0.0148
stencil,4,8,2,1072245,603887,1.78,100%,98%,52%,15%,19%,14%,267226,11%,10%,77%,0%,557312,161448,147756,205877,170061,31700,49040,602672,1,TM,0.0148
stencil,4,8,4,1078799,491004,2.20,99%,95%,52%,15%,19%,14%,1750957,6%,6%,86%,0%,561796,161448,148354,207349,168641,32212,49232,484910,1,TM,0.0150
stencil,4,8,8,908252,474666,1.91,99%,92%,63%,18%,11%,8%,1853182,4%,3%,92%,0%,570258,161448,72449,104245,169909,33236,24080,472116,1,TM,0.0148
stencil,4,8,16,836024,518662,1.61,55%,58%,70%,19%,7%,4%,1090998,4%,3%,92%,0%,581656,161448,37330,55738,170368,33714,12468,284921,1,TM,0.0148
stencil,4,8,32,817261,530397,1.54,33%,38%,74%,20%,4%,2%,680484,4%,2%,93%,0%,604715,161448,19755,31491,171370,34723,6662,177633,1,TM,0.0147
stencil,4,16,2,1078779,612287,1.76,100%,98%,52%,15%,19%,14%,846233,3%,5%,90%,0%,561732,161448,148366,207381,170797,32244,49328,611591,1,TM,0.0148
stencil,4,16,4,1091540,490035,2.23,100%,95%,52%,15%,19%,14%,1822059,2%,3%,93%,0%,570418,161448,149497,210325,169889,33268,49712,488545,1,TM,0.0148
stencil,4,16,8,928100,437111,2.12,56%,67%,63%,17%,12%,8%,951398,3%,3%,92%,0%,581680,161448,76086,109034,170348,33730,25444,245005,1,TM,0.0148
stencil,4,16,16,863686,451609,1.91,36%,49%,70%,19%,7%,5%,579082,4%,2%,92%,0%,604625,161448,39366,58395,171350,34731,13310,160431,1,TM,0.0147
stencil,4,16,32,866841,476358,1.82,38%,47%,75%,19%,4%,2%,631732,2%,1%,95%,0%,652954,161448,20353,32234,174162,37350,6997,181087,1,TM,0.0145
stencil,4,32,2,1091821,627116,1.74,100%,98%,52%,15%,19%,14%,1219735,1%,1%,97%,0%,570512,161448,149620,210389,172269,33332,49904,625633,1,TM,0.0146
stencil,4,32,4,1105087,476090,2.32,56%,78%,53%,15%,19%,14%,1205802,1%,1%,96%,0%,582026,161448,150431,211330,170348,33762,50348,266132,1,TM,0.0148
stencil,4,32,8,953201,457768,2.08,36%,64%,63%,17%,12%,8%,693521,2%,1%,96%,0%,604843,161448,77003,110055,171350,34747,26082,164185,1,TM,0.0147
stencil,4,32,16,915478,423338,2.16,40%,60%,71%,18%,7%,4%,596724,1%,1%,97%,0%,653568,161448,40652,59958,174266,37458,13985,170932,1,TM,0.0145
stencil,4,32,32,961199,475314,2.02,44%,58%,78%,17%,3%,2%,629074,1%,0%,98%,0%,745342,161448,21299,33258,178258,41446,7637,208964,1,TM,0.0142
stencil,8,2,2,1076177,464502,2.32,94%,99%,52%,15%,19%,14%,2032501,48%,28%,23%,0%,557844,161448,147516,209665,169803,35788,48900,434973,1,TM,0.0149
stencil,8,2,4,1079668,312256,3.46,97%,92%,52%,15%,19%,14%,1468512,32%,21%,46%,0%,560186,161448,147833,210497,168238,36052,49020,303135,1,TM,0.0150
stencil,8,2,8,905268,278779,3.25,98%,87%,62%,18%,12%,8%,1669883,14%,9%,76%,0%,564730,161448,71993,107393,168897,36564,23868,273931,1,TM,0.0149
stencil,8,2,16,824925,281609,2.93,90%,78%,70%,20%,7%,4%,1942717,6%,3%,89%,0%,573811,161448,34121,55841,170215,37588,11292,253679,1,TM,0.0148
stencil,8,2,32,807167,388806,2.08,60%,43%,73%,20%,5%,3%,1834808,4%,2%,93%,0%,586496,161448,21370,38149,171114,38449,7060,232062,1,TM,0.0147
stencil,8,4,2,1079971,338058,3.19,91%,99%,52%,15%,19%,14%,845788,37%,17%,45%,0%,560404,161448,147998,210417,170171,36060,49044,309308,1,TM,0.0148
stencil,8,4,4,1086423,262238,4.14,93%,92%,52%,15%,20%,14%,1721759,19%,14%,65%,0%,564772,161448,148514,211985,168862,36580,49260,245104,1,TM,0.0149
stencil,8,4,8,915862,266707,3.43,97%,87%,63%,18%,12%,8%,2220879,9%,6%,84%,0%,573270,161448,72559,108881,170145,37604,24108,259986,1,TM,0.0148
stencil,8,4,16,846082,367734,2.30,60%,57%,69%,19%,7%,4%,2150908,5%,3%,91%,0%,586518,161448,37753,60659,171114,38463,12510,219526,1,TM,0.0147
stencil,8,4,32,821208,561711,1.46,32%,32%,74%,20%,4%,2%,2203131,2%,1%,95%,0%,607880,161448,18270,33906,171628,39066,6148,179306,1,TM,0.0147
stencil,8,8,2,1086215,342522,3.17,90%,99%,52%,15%,20%,14%,450387,8%,7%,83%,0%,564628,161448,148514,211921,170907,36604,49332,308423,1,TM,0.0148
stencil,8,8,4,1099153,273359,4.02,99%,92%,52%,15%,20%,14%,1693036,9%,7%,83%,0%,573392,161448,149648,214961,170110,37636,49740,270665,1,TM,0.0148
stencil,8,8,8,941207,420590,2.24,60%,66%,62%,17%,12%,8%,1875632,4%,3%,91%,0%,585755,161448,77889,116411,171064,38483,26030,250847,1,TM,0.0147
stencil,8,8,16,867554,514378,1.69,32%,40%,70%,19%,7%,4%,1265112,4%,2%,93%,0%,607658,161448,37931,60814,171588,39078,12796,167092,1,TM,0.0147
stencil,8,8,32,871846,540257,1.61,24%,30%,75%,19%,4%,2%,1001242,3%,1%,94%,0%,653809,161448,20319,36566,173614,41110,6990,128045,1,TM,0.0145
stencil,8,16,2,1099141,323078,3.40,97%,99%,52%,15%,20%,14%,533486,3%,3%,92%,0%,573336,161448,149724,214929,172379,37692,49908,313382,1,TM,0.0146
stencil,8,16,4,1115004,396771,2.81,60%,77%,53%,14%,19%,14%,1669710,3%,3%,92%,0%,585941,161448,150758,217153,171058,38522,50445,237690,1,TM,0.0147
stencil,8,16,8,960764,451163,2.13,34%,53%,63%,17%,12%,8%,1091347,3%,2%,93%,0%,607794,161448,77146,114672,171606,39106,26092,153632,1,TM,0.0147
stencil,8,16,16,919437,457265,2.01,26%,42%,71%,18%,7%,4%,854515,3%,2%,94%,0%,653835,161448,40467,63983,173594,41119,13958,120474,1,TM,0.0145
stencil,8,16,32,968805,501362,1.93,32%,40%,77%,17%,4%,2%,1295208,1%,0%,97%,0%,748374,161448,21461,37818,178454,45782,7645,158942,1,TM,0.0141
stencil,8,32,2,1115835,478348,2.33,60%,89%,53%,14%,19%,14%,1077159,1%,2%,96%,0%,586369,161448,151129,217185,173505,38598,50769,285937,1,TM,0.0145
stencil,8,32,4,1139510,494579,2.30,34%,69%,53%,14%,19%,13%,1378812,1%,1%,96%,0%,608068,161448,152352,217938,171568,39122,51636,166611,1,TM,0.0147
stencil,8,32,8,1011120,471672,2.14,26%,58%,65%,16%,12%,8%,966963,1%,1%,97%,0%,654236,161448,79013,116719,173633,41148,27370,124430,1,TM,0.0145
stencil,8,32,16,1019632,464314,2.20,33%,54%,73%,16%,7%,4%,1171465,1%,0%,98%,0%,749164,161448,42683,66633,178605,45910,15273,155111,1,TM,0.0141
stencil,8,32,32,1157631,547858,2.11,41%,52%,81%,14%,3%,2%,1835961,0%,0%,99%,0%,933219,161448,23327,39933,186693,53994,8925,225249,1,TM,0.0135
stencil,16,2,2,1094767,325322,3.37,90%,93%,52%,15%,20%,14%,2707555,38%,23%,38%,0%,566077,161448,148156,219678,170796,44808,49100,294247,1,TM,0.0148
stencil,16,2,4,1101565,225584,4.88,99%,89%,52%,15%,20%,13%,2304221,21%,13%,65%,0%,570640,161448,148772,221297,169262,45316,49324,222661,1,TM,0.0149
stencil,16,2,8,931992,231247,4.03,85%,80%,62%,17%,13%,8%,2503196,10%,5%,83%,0%,579885,161448,73045,118206,170594,46344,24172,195428,1,TM,0.0148
stencil,16,2,16,868870,249003,3.49,73%,44%,68%,19%,9%,5%,2576298,7%,4%,88%,0%,592695,161448,41077,74242,171837,47375,13596,183000,1,TM,0.0147
stencil,16,2,32,845427,408202,2.07,38%,26%,73%,19%,6%,3%,2413279,3%,1%,94%,0%,615300,161448,21853,47420,172449,48121,7236,156653,1,TM,0.0146
stencil,16,4,2,1101931,275566,4.00,87%,93%,52%,15%,20%,14%,2957791,21%,15%,62%,0%,570916,161448,148990,221169,171523,45348,49388,240793,1,TM,0.0147
stencil,16,4,4,1114365,225584,4.94,98%,89%,52%,14%,20%,13%,3355025,11%,7%,80%,0%,579304,161448,149932,224273,170510,46372,49804,222152,1,TM,0.0148
stencil,16,4,8,957691,238623,4.01,73%,58%,62%,17%,13%,8%,3160308,7%,5%,87%,0%,592575,161448,78395,125865,171836,47401,26078,174986,1,TM,0.0147
stencil,16,4,16,884673,397102,2.23,40%,37%,69%,18%,8%,4%,2909822,4%,2%,93%,0%,615148,161448,38372,70299,172530,48167,12846,157840,1,TM,0.0146
stencil,16,4,32,883223,553256,1.60,26%,22%,75%,18%,5%,2%,2696422,2%,1%,95%,0%,659892,161448,18981,43498,174032,49782,6484,141632,1,TM,0.0145
stencil,16,8,2,1114753,252426,4.42,97%,93%,52%,14%,20%,13%,2231187,12%,9%,77%,0%,579552,161448,150168,224177,172995,46436,49964,243954,1,TM,0.0146
stencil,16,8,4,1132453,249896,4.53,73%,72%,52%,14%,20%,13%,2350650,6%,5%,88%,0%,593103,161448,151557,226937,171836,47445,50518,183047,1,TM,0.0147
stencil,16,8,8,980924,450549,2.18,38%,47%,63%,16%,13%,8%,2393779,4%,2%,92%,0%,614473,161448,79136,126459,172408,48155,26686,172032,1,TM,0.0146
stencil,16,8,16,930560,547250,1.70,26%,32%,71%,17%,8%,4%,2087984,3%,1%,95%,0%,659634,161448,39146,70926,174010,49798,13452,140796,1,TM,0.0145
stencil,16,8,32,981061,601241,1.63,27%,25%,77%,16%,5%,2%,2668922,1%,0%,97%,0%,752027,161448,21550,46628,178039,53859,7646,159467,1,TM,0.0142
stencil,16,16,2,1133434,295223,3.84,73%,86%,52%,14%,20%,13%,1007466,4%,3%,91%,0%,593591,161448,151974,227013,174336,47532,50859,214679,1,TM,0.0145
stencil,16,16,4,1157169,427683,2.71,40%,62%,53%,14%,20%,13%,2096115,3%,2%,93%,0%,615032,161448,152952,228329,172474,48226,51741,170859,1,TM,0.0146
stencil,16,16,8,1026020,464719,2.21,28%,46%,64%,16%,12%,8%,1720465,2%,1%,95%,0%,659992,161448,79425,125757,173981,49810,27388,129897,1,TM,0.0145
stencil,16,16,16,1030575,514397,2.00,27%,38%,73%,16%,7%,4%,2110858,1%,0%,97%,0%,752016,161448,42615,75088,178037,53875,15254,139380,1,TM,0.0142
stencil,16,16,32,1172249,595110,1.97,36%,36%,80%,14%,4%,2%,3945922,0%,0%,99%,0%,938891,161448,23544,48958,187012,62644,8941,214653,1,TM,0.0135
stencil,16,32,2,1158051,506731,2.29,38%,81%,53%,14%,20%,13%,1308196,1%,1%,96%,0%,615398,161448,153540,228257,174849,48270,52321,191900,1,TM,0.0144
stencil,16,32,4,1209211,516067,2.34,26%,63%,55%,13%,19%,13%,1880262,1%,1%,97%,0%,660722,161448,156532,231101,173963,49834,54212,135814,1,TM,0.0145
stencil,16,32,8,1126814,516992,2.18,28%,55%,67%,14%,12%,7%,2106724,0%,0%,98%,0%,752945,161448,83173,129852,178055,53899,29946,146389,1,TM,0.0142
stencil,16,32,16,1227344,540322,2.27,39%,51%,77%,13%,6%,4%,3554944,0%,0%,99%,0%,939974,161448,46791,79729,187097,62746,17849,212891,1,TM,0.0135
stencil,16,32,32,1549581,685650,2.26,49%,50%,84%,10%,3%,2%,6596993,0%,0%,99%,0%,1308378,161448,27424,52923,203305,78990,11501,336332,1,TM,0.0124
stencil,2,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,2,CM,#DIV/0!
stencil,2,2,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,2,CM,#DIV/0!
stencil,2,2,8,3158082,1605580,1.97,96%,99%,78%,10%,9%,3%,3529528,87%,9%,3%,0%,2474605,304668,92438,286445,384005,93642,26850,1534768,2,CM,0.0124
stencil,2,2,16,3191742,1025084,3.11,96%,98%,82%,10%,6%,2%,2121572,71%,7%,21%,0%,2631269,304668,56730,199149,463253,141578,14946,983667,2,CM,0.0103
stencil,2,2,32,3443613,1058960,3.25,97%,97%,86%,9%,5%,1%,2409587,30%,2%,66%,0%,2944623,304668,38895,155501,621749,237450,8994,1028724,2,CM,0.0077
stencil,2,4,2,3326099,3201642,1.04,95%,100%,72%,9%,14%,5%,12112978,91%,6%,2%,0%,2396487,304668,163977,461041,360037,69678,50670,3046615,2,CM,0.0132
stencil,2,4,4,3536196,1667182,2.12,97%,99%,70%,9%,16%,5%,6507405,88%,7%,3%,0%,2475009,304668,184992,571601,384005,93646,53694,1616644,2,CM,0.0124
stencil,2,4,8,3446836,1029210,3.35,96%,99%,76%,9%,12%,3%,3229382,83%,6%,10%,0%,2631657,304668,113576,397009,463253,141582,29886,992193,2,CM,0.0103
stencil,2,4,16,3636564,988942,3.68,97%,99%,81%,8%,9%,2%,3513291,37%,3%,58%,0%,2944569,304668,77688,309713,621749,237454,17982,963958,2,CM,0.0077
stencil,2,4,32,4201801,1580170,2.66,98%,98%,85%,7%,6%,1%,6012174,10%,0%,88%,0%,3571239,304668,59903,266065,938741,429198,12030,1546460,2,CM,0.0051
stencil,2,8,2,3537160,1930882,1.83,95%,100%,70%,9%,16%,5%,3242925,95%,2%,1%,0%,2475637,304668,185320,571609,415317,93654,53718,1839009,2,CM,0.0115
stencil,2,8,4,3956382,1107042,3.57,96%,99%,67%,8%,20%,6%,1747425,89%,2%,7%,0%,2632029,304668,227030,792729,463253,141590,59766,1062893,2,CM,0.0103
stencil,2,8,8,4023672,930174,4.33,97%,99%,73%,8%,15%,4%,2424718,41%,3%,55%,0%,2945313,304668,155628,618137,621749,237462,35958,906342,2,CM,0.0077
stencil,2,8,16,4525995,1491226,3.04,98%,99%,79%,7%,12%,3%,4457915,12%,1%,86%,0%,3571027,304668,119533,530841,938741,429206,24054,1458444,2,CM,0.0051
stencil,2,8,32,5194794,3527262,1.47,99%,98%,85%,6%,8%,2%,12327216,2%,0%,97%,0%,4396189,304668,96098,397913,1394165,812694,18102,3492830,2,CM,0.0034
stencil,2,16,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,2,CM,#DIV/0!
stencil,2,16,4,4795785,1301298,3.69,97%,100%,61%,6%,26%,6%,733929,25%,1%,73%,0%,2945423,304668,310783,1234985,621749,237478,71910,1263928,2,CM,0.0077
stencil,2,16,8,5178343,1443674,3.59,97%,99%,69%,6%,20%,5%,3794859,9%,1%,89%,0%,3573291,304668,240065,1060393,938741,429222,48102,1398934,2,CM,0.0051
stencil,2,16,16,5686206,3128542,1.82,100%,99%,77%,5%,14%,3%,10723140,2%,0%,97%,0%,4395637,304668,191438,794537,1394165,812710,36198,3117282,2,CM,0.0034
stencil,2,16,32,7177900,7086218,1.01,100%,99%,84%,4%,9%,2%,28491416,0%,0%,99%,0%,6044169,304668,167528,661609,2305013,1579686,30246,7056440,2,CM,0.0021
stencil,2,32,2,4797124,2489666,1.93,97%,100%,61%,6%,26%,6%,572317,4%,0%,94%,0%,2946269,304668,311244,1235017,746997,237510,72006,2415606,2,CM,0.0064
stencil,2,32,4,6474201,1742338,3.72,98%,100%,55%,5%,33%,7%,2287097,2%,0%,97%,0%,3571951,304668,478159,2119497,938741,429254,96198,1699498,2,CM,0.0051
stencil,2,32,8,6671526,2939370,2.27,99%,99%,66%,5%,24%,6%,10720654,1%,0%,98%,0%,4396245,304668,382902,1587785,1394165,812742,72390,2912758,2,CM,0.0034
stencil,2,32,16,8006187,6430866,1.24,100%,99%,75%,4%,17%,4%,27502709,0%,0%,99%,0%,6044563,304668,335101,1321929,2305013,1579718,60486,6412962,2,CM,0.0021
stencil,2,32,32,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,2,CM,#DIV/0!
stencil,4,2,2,3225326,2934700,1.10,95%,100%,73%,9%,13%,5%,13582849,88%,9%,2%,0%,2359025,304668,153528,408253,332589,59948,49188,2778947,2,CM,0.0143
stencil,4,2,4,3330987,1526650,2.18,95%,99%,72%,9%,14%,5%,6835087,89%,8%,2%,0%,2398679,304668,164031,463757,344653,72012,50724,1449119,2,CM,0.0138
stencil,4,2,8,3164365,849084,3.73,95%,98%,78%,10%,9%,3%,3583673,85%,8%,6%,0%,2478035,304668,92645,289165,384469,96140,26916,809384,2,CM,0.0124
stencil,4,2,16,3199884,649102,4.93,95%,97%,82%,10%,6%,2%,2614016,55%,5%,38%,0%,2636573,304668,56922,201869,464101,144396,15012,619651,2,CM,0.0103
stencil,4,2,32,3455650,924490,3.74,95%,95%,85%,9%,5%,1%,4304374,15%,1%,82%,0%,2953793,304668,39116,158221,623365,240908,9060,882809,2,CM,0.0076
stencil,4,4,2,3331879,1783754,1.87,95%,100%,72%,9%,14%,5%,7286336,94%,3%,1%,0%,2399255,304668,164339,463765,360341,72020,50748,1697642,2,CM,0.0132
stencil,4,4,4,3543111,980134,3.61,95%,99%,70%,9%,16%,5%,3637348,93%,3%,2%,0%,2478495,304668,185323,574773,384469,96148,53820,935927,2,CM,0.0124
stencil,4,4,8,3455166,636458,5.43,96%,98%,76%,9%,12%,3%,2977698,67%,3%,28%,0%,2636713,304668,113752,400181,464101,144404,30012,610622,2,CM,0.0103
stencil,4,4,16,3648852,864822,4.22,96%,97%,81%,8%,9%,2%,6215261,18%,1%,79%,0%,2953517,304668,77930,312885,623365,240916,18108,833870,2,CM,0.0076
stencil,4,4,32,4222629,1859626,2.27,97%,96%,85%,7%,6%,1%,14500396,4%,0%,95%,0%,3588387,304668,60485,269237,941893,433940,12156,1811020,2,CM,0.0051
stencil,4,8,2,3543047,1825122,1.94,95%,100%,70%,9%,16%,5%,475045,95%,0%,3%,0%,2478423,304668,185315,574789,415845,96164,53868,1742006,2,CM,0.0114
stencil,4,8,4,3965328,1053064,3.77,96%,99%,66%,8%,20%,6%,360954,59%,0%,40%,0%,2636773,304668,227230,796805,464101,144420,60012,1012118,2,CM,0.0103
stencil,4,8,8,4036054,816154,4.95,96%,99%,73%,8%,15%,4%,4141058,13%,1%,85%,0%,2953593,304668,155728,622213,623365,240932,36204,787127,2,CM,0.0076
stencil,4,8,16,4547751,1684203,2.70,98%,98%,79%,7%,12%,3%,11520711,4%,0%,95%,0%,3588047,304668,120267,534917,941893,433956,24300,1648032,2,CM,0.0051
stencil,4,8,32,5230939,3959994,1.32,99%,97%,85%,6%,8%,2%,27731218,1%,0%,98%,0%,4427783,304668,96647,401989,1400389,820004,18348,3902960,2,CM,0.0034
stencil,4,16,2,3965314,2038588,1.95,96%,100%,66%,8%,20%,6%,58884,4%,0%,94%,0%,2636713,304668,227244,796837,526853,144452,60108,1957202,2,CM,0.0090
stencil,4,16,4,4810200,1275763,3.77,97%,99%,61%,6%,26%,6%,357199,2%,0%,97%,0%,2953621,304668,311190,1240869,623365,240964,72396,1234353,2,CM,0.0076
stencil,4,16,8,5201379,1533287,3.39,98%,99%,69%,6%,20%,5%,9295655,3%,0%,96%,0%,3589719,304668,240863,1066277,941893,433988,48588,1497548,2,CM,0.0051
stencil,4,16,16,5724903,3488187,1.64,99%,98%,77%,5%,14%,3%,23547207,1%,0%,98%,0%,4427471,304668,192491,800421,1400389,820036,36684,3444537,2,CM,0.0034
stencil,4,16,32,7247367,8329010,0.87,99%,98%,84%,4%,9%,2%,68039742,0%,0%,99%,0%,6106447,304668,168907,667493,2317381,1592132,30732,8275394,2,CM,0.0021
stencil,4,32,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,2,CM,#DIV/0!
stencil,4,32,4,6501384,1723754,3.77,97%,99%,55%,5%,33%,7%,6162436,0%,0%,99%,0%,3588277,304668,479590,2128997,941893,434052,97164,1673829,2,CM,0.0051
stencil,4,32,8,6714697,3138042,2.14,99%,99%,66%,5%,24%,6%,24333699,0%,0%,99%,0%,4428187,304668,384705,1597285,1400389,820100,73356,3104308,2,CM,0.0034
stencil,4,32,16,8079132,7576730,1.07,99%,99%,76%,4%,16%,4%,67183854,0%,0%,99%,0%,6106269,304668,336914,1331429,2317381,1592196,61452,7531481,2,CM,0.0021
stencil,4,32,32,11280178,18163082,0.62,100%,98%,84%,3%,11%,3%,181839959,0%,0%,99%,0%,9463745,304668,313412,1198501,4151365,3136388,55500,18102310,2,CM,0.0011
stencil,8,2,2,3234295,1596858,2.03,88%,100%,73%,9%,13%,5%,13627383,88%,9%,2%,0%,2362887,304668,153791,413245,332973,64464,49272,1407643,2,CM,0.0143
stencil,8,2,4,3341439,836410,3.99,89%,98%,72%,9%,14%,5%,6920641,87%,8%,3%,0%,2403495,304668,164375,469197,345197,76688,50856,743042,2,CM,0.0138
stencil,8,2,8,3176703,472890,6.72,90%,97%,78%,10%,9%,3%,3681534,82%,8%,8%,0%,2484743,304668,92983,294605,385397,101136,27048,424732,2,CM,0.0124
stencil,8,2,16,3216120,394600,8.15,93%,94%,82%,9%,6%,2%,3117601,45%,4%,49%,0%,2647149,304668,57290,207309,465797,150032,15144,366539,2,CM,0.0102
stencil,8,2,32,3479850,815658,4.27,94%,90%,85%,9%,5%,1%,7826482,8%,0%,90%,0%,2972217,304668,39600,163661,626597,247824,9192,767058,2,CM,0.0076
stencil,8,4,2,3342410,1005182,3.33,87%,99%,72%,9%,14%,5%,6979420,94%,3%,2%,0%,2404105,304668,164720,469213,360949,76704,50904,877400,2,CM,0.0132
stencil,8,4,4,3556563,555878,6.40,88%,98%,70%,9%,16%,5%,3738082,89%,3%,6%,0%,2485215,304668,185859,581117,385397,101152,54072,490611,2,CM,0.0124
stencil,8,4,8,3472510,382274,9.08,92%,97%,76%,9%,12%,3%,3635105,56%,3%,40%,0%,2647281,304668,114332,406525,465797,150048,30264,351559,2,CM,0.0102
stencil,8,4,16,3674127,816838,4.50,95%,95%,81%,8%,9%,2%,12696954,8%,0%,90%,0%,2971879,304668,78647,319229,626597,247840,18360,777344,2,CM,0.0076
stencil,8,4,32,4263149,1973922,2.16,97%,92%,85%,7%,6%,1%,31685541,1%,0%,97%,0%,3621931,304668,61273,275581,948197,443424,12408,1908266,2,CM,0.0050
stencil,8,8,2,3556339,1014030,3.51,88%,100%,70%,9%,16%,5%,675053,76%,1%,22%,0%,2485007,304668,185811,581149,416901,101184,54168,891967,2,CM,0.0114
stencil,8,8,4,3984567,598878,6.65,90%,99%,66%,8%,20%,6%,772817,33%,0%,66%,0%,2647159,304668,228079,804957,465797,150080,60504,537055,2,CM,0.0102
stencil,8,8,8,4063500,737822,5.51,95%,97%,73%,7%,16%,4%,10326088,7%,0%,92%,0%,2971941,304668,156826,630361,626597,247868,36696,703211,2,CM,0.0076
stencil,8,8,16,4590402,1773326,2.59,97%,96%,79%,7%,12%,3%,26885489,1%,0%,97%,0%,3621513,304668,121448,543069,948197,443456,24792,1727977,2,CM,0.0050
stencil,8,8,32,5308233,4662558,1.14,98%,92%,85%,6%,8%,2%,70290218,0%,0%,99%,0%,4494307,304668,99413,410141,1412837,834624,18840,4571601,2,CM,0.0034
stencil,8,16,2,3985448,1123374,3.55,89%,100%,66%,8%,20%,6%,324799,11%,0%,88%,0%,2647645,304668,228410,805021,528805,150144,60696,1005407,2,CM,0.0090
stencil,8,16,4,4843080,753526,6.43,93%,99%,61%,6%,26%,6%,5665653,3%,0%,96%,0%,2972717,304668,313356,1252635,626597,247934,73368,697169,2,CM,0.0076
